wavelength_nm,intensity
506.000000,0.006670
506.200000,0.006490
506.400000,0.006420
506.600000,0.006370
506.800000,0.006310
507.000000,0.006110
507.200000,0.006150
507.400000,0.006210
507.600000,0.006160
507.800000,0.006260
508.000000,0.006220
508.200000,0.006090
508.400000,0.006110
508.600000,0.006080
508.800000,0.006060
509.000000,0.006020
509.200000,0.005980
509.400000,0.006010
509.600000,0.005900
509.800000,0.005960
510.000000,0.005950
510.200000,0.005930
510.400000,0.005960
510.600000,0.005910
510.800000,0.005780
511.000000,0.005790
511.200000,0.005680
511.400000,0.005640
511.600000,0.005650
511.800000,0.005470
512.000000,0.005250
512.200000,0.005130
512.400000,0.005120
512.600000,0.005180
512.800000,0.005210
513.000000,0.005250
513.200000,0.005270
513.400000,0.005320
513.600000,0.005270
513.800000,0.005350
514.000000,0.005190
514.200000,0.005150
514.400000,0.005160
514.600000,0.005240
514.800000,0.005290
515.000000,0.005280
515.200000,0.005250
515.400000,0.005210
515.600000,0.005170
515.800000,0.004900
516.000000,0.004820
516.200000,0.004770
516.400000,0.004690
516.600000,0.004800
516.800000,0.004680
517.000000,0.004660
517.200000,0.004650
517.400000,0.004640
517.600000,0.004640
517.800000,0.004720
518.000000,0.004650
518.200000,0.004640
518.400000,0.004540
518.600000,0.004630
518.800000,0.004510
519.000000,0.004470
519.200000,0.004580
519.400000,0.004430
519.600000,0.004410
519.800000,0.004430
520.000000,0.004440
520.200000,0.004540
520.400000,0.004440
520.600000,0.004290
520.800000,0.004280
521.000000,0.004290
521.200000,0.004230
521.400000,0.004140
521.600000,0.004290
521.800000,0.004280
522.000000,0.004140
522.200000,0.004000
522.400000,0.003970
522.600000,0.003970
522.800000,0.003970
523.000000,0.004010
523.200000,0.004060
523.400000,0.004130
523.600000,0.003990
523.800000,0.004000
524.000000,0.003780
524.200000,0.003750
524.400000,0.003930
524.600000,0.003920
524.800000,0.003730
525.000000,0.003680
525.200000,0.003630
525.400000,0.003550
525.600000,0.003680
525.800000,0.003640
526.000000,0.003640
526.200000,0.003610
526.400000,0.003520
526.600000,0.003600
526.800000,0.003620
527.000000,0.003670
527.200000,0.003570
527.400000,0.003590
527.600000,0.003600
527.800000,0.003590
528.000000,0.003550
528.200000,0.003530
528.400000,0.003460
528.600000,0.003490
528.800000,0.003490
529.000000,0.003440
529.200000,0.003350
529.400000,0.003410
529.600000,0.003430
529.800000,0.003250
530.000000,0.003300
530.200000,0.003360
530.400000,0.003380
530.600000,0.003350
530.800000,0.003340
531.000000,0.003230
531.200000,0.003150
531.400000,0.003200
531.600000,0.003110
531.800000,0.003090
532.000000,0.003150
532.200000,0.003120
532.400000,0.003060
532.600000,0.003060
532.800000,0.003130
533.000000,0.003100
533.200000,0.003140
533.400000,0.003230
533.600000,0.003240
533.800000,0.003130
534.000000,0.003040
534.200000,0.002970
534.400000,0.002960
534.600000,0.002980
534.800000,0.002990
535.000000,0.003090
535.200000,0.002980
535.400000,0.003010
535.600000,0.002990
535.800000,0.002940
536.000000,0.002930
536.200000,0.002920
536.400000,0.002930
536.600000,0.002880
536.800000,0.002890
537.000000,0.002890
537.200000,0.002890
537.400000,0.002830
537.600000,0.002740
537.800000,0.002640
538.000000,0.002650
538.200000,0.002660
538.400000,0.002680
538.600000,0.002650
538.800000,0.002580
539.000000,0.002550
539.200000,0.002570
539.400000,0.002620
539.600000,0.002590
539.800000,0.002590
540.000000,0.002520
540.200000,0.002680
540.400000,0.002710
540.600000,0.002720
540.800000,0.002650
541.000000,0.002660
541.200000,0.002580
541.400000,0.002580
541.600000,0.002600
541.800000,0.002630
542.000000,0.002540
542.200000,0.002570
542.400000,0.002430
542.600000,0.002500
542.800000,0.002420
543.000000,0.002420
543.200000,0.002360
543.400000,0.002360
543.600000,0.002440
543.800000,0.002400
544.000000,0.002410
544.200000,0.002340
544.400000,0.002420
544.600000,0.002360
544.800000,0.002310
545.000000,0.002350
545.200000,0.002260
545.400000,0.002240
545.600000,0.002290
545.800000,0.002380
546.000000,0.002540
546.200000,0.002510
546.400000,0.002490
546.600000,0.002390
546.800000,0.002370
547.000000,0.002320
547.200000,0.002320
547.400000,0.002330
547.600000,0.002220
547.800000,0.002100
548.000000,0.002100
548.200000,0.002090
548.400000,0.002110
548.600000,0.002180
548.800000,0.002180
549.000000,0.002130
549.200000,0.002090
549.400000,0.002170
549.600000,0.002170
549.800000,0.002200
550.000000,0.002110
550.200000,0.002260
550.400000,0.002260
550.600000,0.002160
550.800000,0.002080
551.000000,0.002120
551.200000,0.002130
551.400000,0.002160
551.600000,0.002090
551.800000,0.002130
552.000000,0.002150
552.200000,0.002100
552.400000,0.002120
552.600000,0.001980
552.800000,0.002070
553.000000,0.001950
553.200000,0.002000
553.400000,0.002000
553.600000,0.002000
553.800000,0.002000
554.000000,0.001990
554.200000,0.001930
554.400000,0.001930
554.600000,0.001950
554.800000,0.001960
555.000000,0.001880
555.200000,0.001880
555.400000,0.001920
555.600000,0.001870
555.800000,0.001850
556.000000,0.001850
556.200000,0.001880
556.400000,0.001810
556.600000,0.001870
556.800000,0.001880
557.000000,0.001710
557.200000,0.001740
557.400000,0.001730
557.600000,0.001600
557.800000,0.001690
558.000000,0.001700
558.200000,0.001710
558.400000,0.001740
558.600000,0.001880
558.800000,0.001800
559.000000,0.001820
559.200000,0.001770
559.400000,0.001750
559.600000,0.001700
559.800000,0.001720
560.000000,0.001740
560.200000,0.001700
560.400000,0.001650
560.600000,0.001670
560.800000,0.001680
561.000000,0.001770
561.200000,0.001800
561.400000,0.001740
561.600000,0.001750
561.800000,0.001770
562.000000,0.001710
562.200000,0.001650
562.400000,0.001710
562.600000,0.001670
562.800000,0.001670
563.000000,0.001680
563.200000,0.001660
563.400000,0.001690
563.600000,0.001650
563.800000,0.001640
564.000000,0.001600
564.200000,0.001510
564.400000,0.001550
564.600000,0.001510
564.800000,0.001570
565.000000,0.001570
565.200000,0.001540
565.400000,0.001540
565.600000,0.001490
565.800000,0.001430
566.000000,0.001410
566.200000,0.001410
566.400000,0.001410
566.600000,0.001450
566.800000,0.001460
567.000000,0.001520
567.200000,0.001520
567.400000,0.001520
567.600000,0.001520
567.800000,0.001490
568.000000,0.001570
568.200000,0.001490
568.400000,0.001430
568.600000,0.001470
568.800000,0.001430
569.000000,0.001420
569.200000,0.001490
569.400000,0.001500
569.600000,0.001470
569.800000,0.001470
570.000000,0.001450
570.200000,0.001460
570.400000,0.001430
570.600000,0.001400
570.800000,0.001380
571.000000,0.001370
571.200000,0.001400
571.400000,0.001410
571.600000,0.001410
571.800000,0.001370
572.000000,0.001390
572.200000,0.001420
572.400000,0.001340
572.600000,0.001340
572.800000,0.001370
573.000000,0.001400
573.200000,0.001410
573.400000,0.001370
573.600000,0.001340
573.800000,0.001330
574.000000,0.001300
574.200000,0.001230
574.400000,0.001260
574.600000,0.001300
574.800000,0.001290
575.000000,0.001300
575.200000,0.001330
575.400000,0.001340
575.600000,0.001270
575.800000,0.001400
576.000000,0.001300
576.200000,0.001240
576.400000,0.001270
576.600000,0.001230
576.800000,0.001190
577.000000,0.001190
577.200000,0.001220
577.400000,0.001190
577.600000,0.001230
577.800000,0.001230
578.000000,0.001260
578.200000,0.001320
578.400000,0.001290
578.600000,0.001270
578.800000,0.001270
579.000000,0.001260
579.200000,0.001230
579.400000,0.001180
579.600000,0.001160
579.800000,0.001190
580.000000,0.001170
580.200000,0.001190
580.400000,0.001220
580.600000,0.001230
580.800000,0.001210
581.000000,0.001200
581.200000,0.001170
581.400000,0.001190
581.600000,0.001110
581.800000,0.001110
582.000000,0.001130
582.200000,0.001180
582.400000,0.001130
582.600000,0.001160
582.800000,0.001080
583.000000,0.001090
583.200000,0.001050
583.400000,0.001050
583.600000,0.001050
583.800000,0.001040
584.000000,0.001090
584.200000,0.001110
584.400000,0.001050
584.600000,0.001000
584.800000,0.001000
585.000000,0.001070
585.200000,0.001030
585.400000,0.001000
585.600000,0.001020
585.800000,0.001070
586.000000,0.001050
586.200000,0.000985
586.400000,0.000991
586.600000,0.001050
586.800000,0.001030
587.000000,0.001050
587.200000,0.001040
587.400000,0.001060
587.600000,0.000991
587.800000,0.000991
588.000000,0.001030
588.200000,0.001050
588.400000,0.001040
588.600000,0.001050
588.800000,0.000985
589.000000,0.001000
589.200000,0.001030
589.400000,0.001040
589.600000,0.001020
589.800000,0.001040
590.000000,0.001010
590.200000,0.001010
590.400000,0.001040
590.600000,0.001010
590.800000,0.001010
591.000000,0.001020
591.200000,0.000933
591.400000,0.000962
591.600000,0.000904
591.800000,0.000944
592.000000,0.000910
592.200000,0.000904
592.400000,0.000973
592.600000,0.000921
592.800000,0.000927
593.000000,0.000863
593.200000,0.000846
593.400000,0.000828
593.600000,0.000846
593.800000,0.000840
594.000000,0.000869
594.200000,0.000898
594.400000,0.000886
594.600000,0.000892
594.800000,0.000904
595.000000,0.000950
595.200000,0.000962
595.400000,0.000910
595.600000,0.000915
595.800000,0.000921
596.000000,0.000979
596.200000,0.000950
596.400000,0.000898
596.600000,0.000886
596.800000,0.000898
597.000000,0.000863
597.200000,0.000898
597.400000,0.000846
597.600000,0.000863
597.800000,0.000852
598.000000,0.000863
598.200000,0.000869
598.400000,0.000863
598.600000,0.000846
598.800000,0.000863
599.000000,0.000852
