wavelength_nm,intensity
682.600000,0.387280
682.800000,0.385980
683.000000,0.381730
683.200000,0.378820
683.400000,0.376980
683.600000,0.375320
683.800000,0.373010
684.000000,0.369470
684.200000,0.368290
684.400000,0.364510
684.600000,0.361090
684.800000,0.359370
685.000000,0.357320
685.200000,0.354720
685.400000,0.352840
685.600000,0.352270
685.800000,0.348940
686.000000,0.346230
686.200000,0.344170
686.400000,0.341750
686.600000,0.341040
686.800000,0.339250
687.000000,0.336380
687.200000,0.334750
687.400000,0.332070
687.600000,0.329220
687.800000,0.326900
688.000000,0.325120
688.200000,0.322190
688.400000,0.319330
688.600000,0.317910
688.800000,0.313910
689.000000,0.312250
689.200000,0.310960
689.400000,0.308480
689.600000,0.307280
689.800000,0.304170
690.000000,0.303110
690.200000,0.299430
690.400000,0.297400
690.600000,0.294770
690.800000,0.294270
691.000000,0.291480
691.200000,0.289460
691.400000,0.286970
691.600000,0.285460
691.800000,0.283920
692.000000,0.281980
692.200000,0.281480
692.400000,0.280120
692.600000,0.278010
692.800000,0.275720
693.000000,0.272650
693.200000,0.272540
693.400000,0.270570
693.600000,0.268040
693.800000,0.266120
694.000000,0.265290
694.200000,0.262940
694.400000,0.260790
694.600000,0.260520
694.800000,0.259460
695.000000,0.256120
695.200000,0.253960
695.400000,0.252680
695.600000,0.250420
695.800000,0.248850
696.000000,0.247510
696.200000,0.245570
696.400000,0.243990
696.600000,0.242380
696.800000,0.241200
697.000000,0.238940
697.200000,0.237680
697.400000,0.236700
697.600000,0.235180
697.800000,0.233490
698.000000,0.232790
698.200000,0.231470
698.400000,0.230370
698.600000,0.228350
698.800000,0.228300
699.000000,0.226380
699.200000,0.224060
699.400000,0.223980
699.600000,0.221760
699.800000,0.220360
700.000000,0.219770
700.200000,0.217660
700.400000,0.216510
700.600000,0.215200
700.800000,0.213410
701.000000,0.212340
701.200000,0.211860
701.400000,0.210380
701.600000,0.209390
701.800000,0.208250
702.000000,0.206760
702.200000,0.204640
702.400000,0.202220
702.600000,0.200740
702.800000,0.200380
703.000000,0.199460
703.200000,0.199420
703.400000,0.197170
703.600000,0.195890
703.800000,0.194520
704.000000,0.193250
704.200000,0.191890
704.400000,0.190800
704.600000,0.188680
704.800000,0.187930
705.000000,0.187000
705.200000,0.185680
705.400000,0.184340
705.600000,0.182870
705.800000,0.181550
706.000000,0.181460
706.200000,0.180440
706.400000,0.179260
706.600000,0.178110
706.800000,0.176770
707.000000,0.177060
707.200000,0.175770
707.400000,0.174710
707.600000,0.173900
707.800000,0.171290
708.000000,0.169710
708.200000,0.169160
708.400000,0.168570
708.600000,0.167710
708.800000,0.165840
709.000000,0.164490
709.200000,0.163400
709.400000,0.162300
709.600000,0.162040
709.800000,0.160820
710.000000,0.160640
710.200000,0.158760
710.400000,0.158720
710.600000,0.157740
710.800000,0.156280
711.000000,0.154960
711.200000,0.153950
711.400000,0.152790
711.600000,0.153220
711.800000,0.151680
712.000000,0.151130
712.200000,0.149640
712.400000,0.148850
712.600000,0.147880
712.800000,0.145680
713.000000,0.144740
713.200000,0.144710
713.400000,0.144930
713.600000,0.145010
713.800000,0.143920
714.000000,0.143130
714.200000,0.140980
714.400000,0.140490
714.600000,0.138870
714.800000,0.137590
715.000000,0.136570
715.200000,0.135050
715.400000,0.134420
715.600000,0.133640
715.800000,0.132140
716.000000,0.131750
716.200000,0.131210
716.400000,0.129840
716.600000,0.129380
716.800000,0.129340
717.000000,0.128540
717.200000,0.127850
717.400000,0.126570
717.600000,0.125530
717.800000,0.125110
718.000000,0.125100
718.200000,0.124160
718.400000,0.122970
718.600000,0.122180
718.800000,0.120670
719.000000,0.119870
719.200000,0.119010
719.400000,0.116970
719.600000,0.115840
719.800000,0.115330
720.000000,0.113900
720.200000,0.112160
720.400000,0.113520
720.600000,0.113520
720.800000,0.111770
721.000000,0.110950
721.200000,0.109890
721.400000,0.109170
721.600000,0.109350
721.800000,0.108380
722.000000,0.106270
722.200000,0.105260
722.400000,0.105460
722.600000,0.104170
722.800000,0.103600
723.000000,0.103600
723.200000,0.103480
723.400000,0.102980
723.600000,0.100950
723.800000,0.101370
724.000000,0.099790
724.200000,0.099250
724.400000,0.098210
724.600000,0.097830
724.800000,0.097720
725.000000,0.097000
725.200000,0.096240
725.400000,0.094920
725.600000,0.093420
725.800000,0.092460
726.000000,0.090760
726.200000,0.089870
726.400000,0.089160
726.600000,0.088210
726.800000,0.087920
727.000000,0.085830
727.200000,0.086310
727.400000,0.086260
727.600000,0.085820
727.800000,0.085350
728.000000,0.083100
728.200000,0.083100
728.400000,0.081770
728.600000,0.081120
728.800000,0.080180
729.000000,0.079820
729.200000,0.079600
729.400000,0.077860
729.600000,0.077490
729.800000,0.077660
730.000000,0.078030
730.200000,0.076480
730.400000,0.075510
730.600000,0.074740
730.800000,0.073930
731.000000,0.073100
731.200000,0.072870
731.400000,0.071990
731.600000,0.071390
731.800000,0.069830
732.000000,0.068730
732.200000,0.068000
732.400000,0.067060
732.600000,0.066450
732.800000,0.064950
733.000000,0.064310
733.200000,0.064520
733.400000,0.064860
733.600000,0.063990
733.800000,0.063450
734.000000,0.062970
734.200000,0.061450
734.400000,0.061100
734.600000,0.060250
734.800000,0.060480
735.000000,0.060000
735.200000,0.059390
735.400000,0.058630
735.600000,0.058350
735.800000,0.058130
736.000000,0.057640
736.200000,0.057310
736.400000,0.056460
736.600000,0.056650
736.800000,0.055900
737.000000,0.055980
737.200000,0.055190
737.400000,0.054290
737.600000,0.053860
737.800000,0.053640
738.000000,0.053390
738.200000,0.053130
738.400000,0.052940
738.600000,0.052670
738.800000,0.051820
739.000000,0.051470
739.200000,0.051090
739.400000,0.051320
739.600000,0.051400
739.800000,0.050810
740.000000,0.050570
740.200000,0.049980
740.400000,0.049400
740.600000,0.048610
740.800000,0.048260
741.000000,0.047580
741.200000,0.047080
741.400000,0.046770
741.600000,0.046320
741.800000,0.046240
742.000000,0.046220
742.200000,0.045930
742.400000,0.045850
742.600000,0.046240
742.800000,0.045070
743.000000,0.045090
743.200000,0.044910
743.400000,0.044110
743.600000,0.044060
743.800000,0.043450
744.000000,0.042730
744.200000,0.042040
744.400000,0.042390
744.600000,0.041780
744.800000,0.041190
745.000000,0.040880
745.200000,0.040840
745.400000,0.040790
745.600000,0.040430
745.800000,0.040370
746.000000,0.039750
746.200000,0.039220
746.400000,0.039220
746.600000,0.038400
746.800000,0.038280
747.000000,0.038770
747.200000,0.038040
747.400000,0.037110
747.600000,0.036940
747.800000,0.036840
748.000000,0.036830
748.200000,0.036490
748.400000,0.036260
748.600000,0.036440
748.800000,0.035990
749.000000,0.035520
749.200000,0.035300
749.400000,0.034530
749.600000,0.034390
749.800000,0.033900
750.000000,0.033630
750.200000,0.033500
750.400000,0.033320
750.600000,0.033380
750.800000,0.033550
751.000000,0.033110
751.200000,0.033020
751.400000,0.032560
751.600000,0.032130
751.800000,0.032200
752.000000,0.032230
752.200000,0.031950
752.400000,0.031420
752.600000,0.030920
752.800000,0.030960
753.000000,0.030310
753.200000,0.030200
753.400000,0.029620
753.600000,0.029410
753.800000,0.029370
754.000000,0.029050
754.200000,0.028810
754.400000,0.028780
754.600000,0.028380
754.800000,0.028510
755.000000,0.028480
755.200000,0.027880
755.400000,0.027840
755.600000,0.027710
755.800000,0.027680
756.000000,0.027420
756.200000,0.027080
756.400000,0.027010
756.600000,0.026680
756.800000,0.026530
757.000000,0.026170
757.200000,0.026040
757.400000,0.025650
757.600000,0.025480
757.800000,0.025700
758.000000,0.025890
758.200000,0.025730
758.400000,0.024960
758.600000,0.024960
758.800000,0.025260
759.000000,0.024940
759.200000,0.025160
759.400000,0.024850
759.600000,0.024290
759.800000,0.023590
760.000000,0.023680
760.200000,0.023320
760.400000,0.023010
760.600000,0.023260
760.800000,0.023230
761.000000,0.023120
761.200000,0.022660
761.400000,0.022720
761.600000,0.022070
761.800000,0.021910
762.000000,0.021820
762.200000,0.021650
762.400000,0.021720
762.600000,0.021310
762.800000,0.021160
763.000000,0.021030
763.200000,0.020700
763.400000,0.020670
763.600000,0.020470
763.800000,0.020950
764.000000,0.020950
764.200000,0.020490
764.400000,0.020580
764.600000,0.020340
764.800000,0.019690
765.000000,0.019440
765.200000,0.019360
765.400000,0.019300
765.600000,0.019230
765.800000,0.018990
766.000000,0.019220
766.200000,0.019070
766.400000,0.018840
766.600000,0.018890
766.800000,0.018820
767.000000,0.019150
767.200000,0.018740
767.400000,0.018580
767.600000,0.018540
767.800000,0.018120
768.000000,0.018280
768.200000,0.017920
768.400000,0.017880
768.600000,0.017560
768.800000,0.017540
769.000000,0.017680
769.200000,0.017530
769.400000,0.017250
769.600000,0.017240
769.800000,0.017100
770.000000,0.016960
770.200000,0.016560
770.400000,0.016360
770.600000,0.016270
770.800000,0.016010
771.000000,0.015820
771.200000,0.015730
771.400000,0.015380
771.600000,0.015490
771.800000,0.015710
772.000000,0.015460
772.200000,0.015620
772.400000,0.015370
772.600000,0.015160
772.800000,0.014970
773.000000,0.014830
773.200000,0.014600
773.400000,0.014480
773.600000,0.014760
773.800000,0.014800
774.000000,0.015020
774.200000,0.014600
774.400000,0.014430
774.600000,0.014310
774.800000,0.014240
775.000000,0.014360
775.200000,0.014480
775.400000,0.014370
775.600000,0.014190
775.800000,0.014190
776.000000,0.014070
776.200000,0.014010
776.400000,0.013950
776.600000,0.013770
776.800000,0.013530
777.000000,0.013830
777.200000,0.013710
777.400000,0.013610
777.600000,0.013420
777.800000,0.013040
778.000000,0.012970
778.200000,0.012980
778.400000,0.012870
778.600000,0.012850
778.800000,0.012630
779.000000,0.012550
779.200000,0.012370
779.400000,0.012660
779.600000,0.012870
779.800000,0.012770
780.000000,0.012520
780.200000,0.012650
780.400000,0.012710
780.600000,0.012670
780.800000,0.012210
781.000000,0.012240
781.200000,0.012120
781.400000,0.012000
781.600000,0.011910
781.800000,0.012050
782.000000,0.011900
782.200000,0.011940
782.400000,0.011520
782.600000,0.011510
782.800000,0.011720
783.000000,0.011600
783.200000,0.011460
783.400000,0.011400
783.600000,0.011220
783.800000,0.011080
784.000000,0.010980
784.200000,0.010910
784.400000,0.011070
784.600000,0.011070
784.800000,0.011100
785.000000,0.011190
785.200000,0.011070
785.400000,0.011040
785.600000,0.011240
785.800000,0.011120
786.000000,0.010860
786.200000,0.010640
786.400000,0.010770
786.600000,0.010780
786.800000,0.010920
787.000000,0.010890
787.200000,0.010770
787.400000,0.010800
787.600000,0.010790
787.800000,0.010850
788.000000,0.010560
788.200000,0.010570
788.400000,0.010280
788.600000,0.010480
788.800000,0.010610
789.000000,0.010350
789.200000,0.010300
789.400000,0.010260
789.600000,0.010310
789.800000,0.010330
790.000000,0.010120
790.200000,0.010120
790.400000,0.010180
790.600000,0.010120
790.800000,0.010030
791.000000,0.010230
791.200000,0.010160
791.400000,0.010200
791.600000,0.009930
791.800000,0.010030
792.000000,0.010000
792.200000,0.009970
792.400000,0.009830
792.600000,0.009720
792.800000,0.009720
793.000000,0.010030
793.200000,0.009850
793.400000,0.009970
793.600000,0.009760
793.800000,0.010100
794.000000,0.009850
794.200000,0.009650
794.400000,0.009510
794.600000,0.009570
794.800000,0.009390
795.000000,0.009420
795.200000,0.009260
795.400000,0.009110
795.600000,0.009260
795.800000,0.009280
796.000000,0.009190
796.200000,0.009270
796.400000,0.009130
796.600000,0.009330
796.800000,0.009430
797.000000,0.009660
797.200000,0.009450
797.400000,0.009560
797.600000,0.009720
797.800000,0.009820
798.000000,0.009800
798.200000,0.009480
798.400000,0.009550
798.600000,0.009560
798.800000,0.009450
799.000000,0.009260
799.200000,0.009160
799.400000,0.009180
799.600000,0.009160
799.800000,0.009060
800.000000,0.009140
