wavelength_nm,n,k
372.957265,2.328249,1.088592
373.193084,2.330237,1.086654
373.429203,2.332207,1.084708
373.665620,2.334159,1.082753
373.902336,2.336093,1.080789
374.139353,2.338008,1.078817
374.376671,2.339905,1.076837
374.614289,2.341783,1.074849
374.852210,2.343643,1.072853
375.090433,2.345485,1.070850
375.328959,2.347307,1.068839
375.567788,2.349111,1.066822
375.806922,2.350896,1.064798
376.046360,2.352663,1.062768
376.286104,2.354410,1.060731
376.526154,2.356138,1.058688
376.766510,2.357848,1.056640
377.007173,2.359539,1.054586
377.248143,2.361211,1.052527
377.489422,2.362864,1.050462
377.731010,2.364498,1.048393
377.972907,2.366113,1.046319
378.215115,2.367710,1.044241
378.457632,2.369288,1.042158
378.700461,2.370847,1.040072
378.943602,2.372387,1.037982
379.187056,2.373908,1.035889
379.430822,2.375411,1.033792
379.674902,2.376894,1.031692
379.919296,2.378359,1.029590
380.164005,2.379805,1.027485
380.409029,2.381233,1.025378
380.654370,2.382641,1.023269
380.900027,2.384031,1.021158
381.146001,2.385402,1.019045
381.392294,2.386755,1.016931
381.638904,2.388088,1.014817
381.885834,2.389403,1.012701
382.133084,2.390699,1.010584
382.380654,2.391977,1.008468
382.628545,2.393237,1.006351
382.876758,2.394477,1.004233
383.125293,2.395700,1.002117
383.374150,2.396904,1.000000
383.623332,2.398090,0.997884
383.872837,2.399259,0.995769
384.122667,2.400409,0.993654
384.372823,2.401541,0.991541
384.623304,2.402655,0.989429
384.874113,2.403752,0.987319
385.125248,2.404830,0.985210
385.376712,2.405892,0.983104
385.628504,2.406935,0.980999
385.880625,2.407961,0.978897
386.133076,2.408970,0.976798
386.385858,2.409962,0.974701
386.638971,2.410936,0.972608
386.892416,2.411893,0.970517
387.146193,2.412833,0.968430
387.400304,2.413755,0.966347
387.654748,2.414661,0.964267
387.909527,2.415551,0.962192
388.164640,2.416423,0.960120
388.420090,2.417279,0.958053
388.675876,2.418118,0.955991
388.931999,2.418941,0.953933
389.188460,2.419748,0.951880
389.445259,2.420539,0.949832
389.702398,2.421314,0.947788
389.959876,2.422073,0.945751
390.217695,2.422816,0.943718
390.475855,2.423544,0.941692
390.734356,2.424256,0.939671
390.993201,2.424953,0.937655
391.252388,2.425635,0.935646
391.511919,2.426301,0.933644
391.771795,2.426953,0.931647
392.032016,2.427590,0.929658
392.292583,2.428212,0.927675
392.553496,2.428820,0.925699
392.814757,2.429413,0.923730
393.076366,2.429992,0.921768
393.338323,2.430556,0.919813
393.600630,2.431107,0.917867
393.863287,2.431643,0.915928
